square_contain_id	geometry
85595.0	POINT (3366771.510154556 8404325.054640783)
116853.0	POINT (3371255.118928893 8399448.464829285)
351402.0	POINT (3384496.572358754 8362635.158108183)
269069.0	POINT (3368493.282362313 8375605.541557692)
294708.0	POINT (3384428.217549383 8371519.048842994)
81802.0	POINT (3369645.177613671 8404991.743663363)
237431.0	POINT (3389707.508877203 8380567.724472458)
148314.0	POINT (3396066.007036898 8394598.948903114)
257621.0	POINT (3370306.835631193 8377393.199137254)
249357.0	POINT (3372057.732457513 8378697.410758701)
197095.0	POINT (3369216.859052469 8386862.803938136)
209800.0	POINT (3365675.229452881 8384836.254760403)
180472.0	POINT (3363145.716663586 8389488.49129167)
299744.0	POINT (3378473.333975023 8370810.139022832)
121909.0	POINT (3367195.297099662 8398673.752366876)
233037.0	POINT (3396237.191411381 8381260.163986996)
167944.0	POINT (3384370.474092362 8391489.912496442)
108037.0	POINT (3381383.038770441 8400840.257558335)
113506.0	POINT (3355048.070304235 8399998.347745933)
145439.0	POINT (3363300.414020356 8394945.290751791)
167181.0	POINT (3371754.943442555 8391547.104711365)
225741.0	POINT (3367340.123478886 8382359.2173329)
211835.0	POINT (3378097.928027956 8384598.422106035)
169163.0	POINT (3378778.090116703 8391242.434576787)
201575.0	POINT (3371309.665479383 8386216.084173172)
229679.0	POINT (3378952.861717248 8381750.599868806)
122692.0	POINT (3381843.379162407 8398587.212249575)
82485.0	POINT (3374257.405595588 8404858.139603304)
264615.0	POINT (3368995.33326579 8376264.646844514)
271239.0	POINT (3394426.814232288 8375304.387025722)
83684.0	POINT (3366722.189263791 8404630.893394837)
314959.0	POINT (3371092.703836354 8368368.852492637)
182441.0	POINT (3368905.164478248 8389132.328153381)
209267.0	POINT (3376120.893871467 8384962.80949963)
344973.0	POINT (3378667.081685963 8363624.47280037)
313624.0	POINT (3364974.996459944 8368562.786207949)
92098.0	POINT (3380023.75521868 8403383.392086554)
11813.0	POINT (3377761.83454793 8415999.870073721)
111292.0	POINT (3388390.617202295 8400379.14026526)
345651.0	POINT (3382730.277130286 8363521.40660906)
271113.0	POINT (3381820.033416909 8375256.633539511)
324358.0	POINT (3355520.108905264 8366838.611266125)
324475.0	POINT (3367183.051955676 8366827.528904745)
340031.0	POINT (3394034.426329921 8364445.207756146)
152601.0	POINT (3378803.693599585 8393855.890809409)
232979.0	POINT (3390386.258487032 8381271.95242916)
125620.0	POINT (3356153.516807878 8398030.446764143)
122703.0	POINT (3382952.650091685 8398548.626138583)
285808.0	POINT (3386249.854338747 8373002.984280664)
128182.0	POINT (3357491.577087213 8397667.638281001)
236191.0	POINT (3393151.66276793 8380764.55909368)
319505.0	POINT (3379816.079680594 8367628.36878212)
66545.0	POINT (3372706.719945878 8407323.560486207)
141852.0	POINT (3386811.572489291 8395594.630764615)
322561.0	POINT (3366968.205338445 8367173.306424944)
119966.0	POINT (3363997.399823746 8399009.851806013)
248330.0	POINT (3396730.160848536 8378881.332536882)
161949.0	POINT (3358137.972267463 8392320.326608196)
116327.0	POINT (3382296.899220678 8399537.51746067)
231634.0	POINT (3383353.4102439 8381432.742768891)
351788.0	POINT (3359430.641000288 8362573.894479648)
309739.0	POINT (3358726.466607197 8369138.377495042)
319266.0	POINT (3355937.111717776 8367645.008566309)
207352.0	POINT (3375742.329901766 8385258.358683201)
294605.0	POINT (3374112.188273445 8371610.553459698)
58930.0	POINT (3375607.711018911 8408581.966180643)
175520.0	POINT (3377488.323416211 8390284.510620764)
351974.0	POINT (3378052.954152175 8362556.562520831)
261069.0	POINT (3396610.225763489 8376856.493708797)
302268.0	POINT (3376044.08342282 8370403.562789259)
243871.0	POINT (3396772.743759765 8379600.27981975)
163313.0	POINT (3367115.589705983 8392202.873372208)
292132.0	POINT (3381574.131333414 8371994.834026452)
167131.0	POINT (3366772.283034649 8391611.598545395)
124443.0	POINT (3365837.132520291 8398240.728057694)
143587.0	POINT (3369258.215156118 8395312.904960483)
131626.0	POINT (3383456.393162743 8397209.498732749)
213682.0	POINT (3371693.717722619 8384291.817403305)
207905.0	POINT (3367371.181895116 8385162.785847988)
192232.0	POINT (3392483.128467538 8387707.420649451)
204789.0	POINT (3374208.425019639 8385629.418431094)
180014.0	POINT (3381005.630942707 8389596.848449076)
97073.0	POINT (3367957.625930203 8402562.736888384)
214396.0	POINT (3379401.050506995 8384209.232274549)
76026.0	POINT (3365322.142952398 8405875.20013093)
209926.0	POINT (3378368.434390584 8384860.60146147)
200231.0	POINT (3364366.245345867 8386415.157138634)
212346.0	POINT (3365570.12853601 8384454.069623292)
228569.0	POINT (3395287.411946328 8381960.311574365)
344838.0	POINT (3365173.735146856 8363698.536154515)
164021.0	POINT (3374230.688917798 8392112.000923926)
236053.0	POINT (3379325.297604641 8380802.125207783)
207957.0	POINT (3372557.556971175 8385202.781768829)
280065.0	POINT (3385243.108693886 8373829.322706732)
57699.0	POINT (3379916.261734257 8408734.144228723)
57667.0	POINT (3376728.112772941 8408730.318940459)
85618.0	POINT (3369033.293935727 8404348.042796582)
337852.0	POINT (3367265.428378863 8364810.816370154)
303561.0	POINT (3377905.153972943 8370160.345337676)
318867.0	POINT (3379699.654087209 8367738.111237862)
322483.0	POINT (3359096.867707882 8367188.855866761)
334702.0	POINT (3370743.049271245 8365222.978717851)
274879.0	POINT (3376233.326557168 8374689.105866442)
222547.0	POINT (3366461.83532778 8382852.363470247)
148642.0	POINT (3365147.336226323 8394515.093477245)
315479.0	POINT (3359432.556452502 8368237.645782256)
349186.0	POINT (3354019.522169371 8363013.968961018)
116755.0	POINT (3361445.642505883 8399485.633040393)
293992.0	POINT (3376526.096817955 8371641.057040043)
69716.0	POINT (3371274.043242328 8406854.643053997)
86887.0	POINT (3368511.093480839 8404122.956639983)
93429.0	POINT (3385692.156335767 8403134.562734533)
88237.0	POINT (3376170.221764228 8403948.982990593)
206062.0	POINT (3374146.086104794 8385464.982625648)
247999.0	POINT (3363616.31156214 8378832.561945326)
252155.0	POINT (3397006.211456138 8378277.612886014)
347298.0	POINT (3356290.746132792 8363306.487694135)
180777.0	POINT (3393627.513527187 8389478.318726799)
129790.0	POINT (3390965.34796875 8397473.999350015)
296520.0	POINT (3374521.804759444 8371307.551902413)
109972.0	POINT (3383859.824871416 8400610.686341757)
346885.0	POINT (3378676.968582198 8363354.339570916)
127123.0	POINT (3379056.388843686 8397850.153198209)
157043.0	POINT (3377159.504720569 8393159.619959351)
318252.0	POINT (3381892.842864946 8367891.312025196)
128214.0	POINT (3360719.811696225 8397672.307913298)
86884.0	POINT (3368199.232483979 8404173.468557)
84456.0	POINT (3380236.483336946 8404595.226580678)
290152.0	POINT (3374696.887742869 8372252.971815564)
301451.0	POINT (3358032.311513742 8370492.930417121)
109994.0	POINT (3386018.309797897 8400599.553081753)
80483.0	POINT (3365086.025128568 8405120.111430226)
104671.0	POINT (3363364.793421466 8401341.064966615)
104039.0	POINT (3363808.638279778 8401508.946519198)
354992.0	POINT (3361328.425976385 8362026.443164558)
176882.0	POINT (3386344.475905921 8390068.349260401)
213050.0	POINT (3372264.93732566 8384406.296486052)
325301.0	POINT (3386073.969543294 8366737.784555673)
110532.0	POINT (3376103.707255283 8400422.563228143)
62096.0	POINT (3373712.541182555 8408075.463260956)
83703.0	POINT (3368618.055047339 8404657.331660263)
211202.0	POINT (3378535.413626774 8384716.179476283)
88150.0	POINT (3367420.557655258 8404008.24130086)
133301.0	POINT (3359802.776514299 8396824.004795073)
81139.0	POINT (3366981.56367734 8405112.128959743)
184969.0	POINT (3366925.691467562 8388801.425606377)
97199.0	POINT (3380536.938071237 8402599.35656778)
255707.0	POINT (3370012.247946136 8377655.219401403)
340048.0	POINT (3395742.405941449 8364438.615445198)
281368.0	POINT (3388153.417631313 8373642.77765605)
203429.0	POINT (3365588.33649739 8385825.956719109)
257244.0	POINT (3396326.049367392 8377465.834678749)
234236.0	POINT (3388684.088375122 8381070.333239541)
322559.0	POINT (3366688.020080051 8367118.390485799)
321288.0	POINT (3366981.127193616 8367413.261169806)
308085.0	POINT (3384472.766763572 8369504.658951403)
337099.0	POINT (3355632.88156069 8364912.292746915)
320120.0	POINT (3377654.189891639 8367556.976527032)
356887.0	POINT (3359737.02781666 8361757.049539048)
99009.0	POINT (3370466.875666737 8402222.095728649)
247676.0	POINT (3394974.17937089 8379016.10496545)
274874.0	POINT (3375730.852639626 8374648.013161918)
160229.0	POINT (3377224.070025228 8392621.334246852)
305547.0	POINT (3385446.473963552 8369868.23028534)
79839.0	POINT (3364387.029173472 8405290.171810016)
323818.0	POINT (3365233.072108993 8366966.254272955)
118833.0	POINT (3378100.201851007 8399171.268134143)
94051.0	POINT (3384239.872696533 8403068.874675317)
129765.0	POINT (3388417.193250173 8397436.993192686)
60966.0	POINT (3388147.71576907 8408225.985422643)
334628.0	POINT (3363314.209822586 8365287.560883294)
213635.0	POINT (3367018.299109302 8384262.935008978)
259066.0	POINT (3387400.066083183 8377197.329264346)
323025.0	POINT (3349629.476658941 8367041.687404221)
148004.0	POINT (3365049.382180838 8394546.59373454)
313749.0	POINT (3377513.500701291 8368543.276702899)
78620.0	POINT (3369972.718394955 8405466.391904984)
294020.0	POINT (3379332.379706118 8371657.806197035)
256972.0	POINT (3369099.915066479 8377503.590283608)
63427.0	POINT (3379395.913290605 8407895.446011106)
222707.0	POINT (3382447.18053325 8382901.147515694)
199770.0	POINT (3381966.693050034 8386459.638285932)
285194.0	POINT (3388513.180306748 8373048.23182077)
176706.0	POINT (3368732.710582896 8390033.972704632)
69033.0	POINT (3366682.114247106 8406990.585407384)
303018.0	POINT (3387290.957631247 8370225.458332601)
96598.0	POINT (3384101.255250965 8402620.681919964)
63305.0	POINT (3367178.34060313 8407863.163753225)
128342.0	POINT (3373562.104056093 8397627.663666306)
79200.0	POINT (3364213.047941311 8405406.232844878)
354254.0	POINT (3351175.979456521 8362196.044530162)
340408.0	POINT (3368065.815517666 8364376.519674921)
221911.0	POINT (3366537.534674326 8382920.551753497)
314448.0	POINT (3383771.098739946 8368517.415758488)
258823.0	POINT (3363157.299601317 8377127.658604044)
107211.0	POINT (3362493.261996096 8400985.085408764)
250249.0	POINT (3397487.033354235 8378568.187322812)
323786.0	POINT (3361995.56368471 8366964.951362811)
301169.0	POINT (3393498.822362688 8370568.471344773)
167365.0	POINT (3390147.14971142 8391527.089498352)
84519.0	POINT (3386488.412007518 8404589.900707832)
349248.0	POINT (3360273.489656417 8362989.552198548)
123374.0	POINT (3386370.500811 8398486.884863684)
62794.0	POINT (3379830.259000734 8407946.702426888)
136758.0	POINT (3387001.038262621 8396402.622604836)
307448.0	POINT (3384450.074530276 8369534.51717351)
355521.0	POINT (3350530.76932791 8362012.710000646)
69016.0	POINT (3365049.99844554 8406988.661025574)
282680.0	POINT (3391896.713141748 8373454.04226604)
103574.0	POINT (3381064.592457597 8401577.117449498)
306877.0	POINT (3391072.939714887 8369674.316830406)
342799.0	POINT (3352289.394643462 8363924.523737875)
139687.0	POINT (3361416.695486435 8395879.66172041)
129501.0	POINT (3362041.912222618 8397418.340450527)
240462.0	POINT (3374284.122273379 8380089.508142009)
342911.0	POINT (3363523.980293301 8364008.71696056)
305512.0	POINT (3381930.677966498 8369864.031979227)
305656.0	POINT (3396289.759213393 8369895.76233743)
136524.0	POINT (3363626.39422483 8396401.28737583)
243810.0	POINT (3390594.988022881 8379518.871838037)
204668.0	POINT (3362165.882505623 8385702.749094831)
148032.0	POINT (3367838.879603735 8394602.642133532)
243654.0	POINT (3374979.048989016 8379578.820411878)
324737.0	POINT (3393464.47053706 8366865.209001376)
312627.0	POINT (3392686.347296414 8368782.715107605)
277588.0	POINT (3392325.477092233 8374304.665474872)
351345.0	POINT (3378832.555593207 8362637.709345281)
179302.0	POINT (3373552.753218867 8389699.262605596)
175533.0	POINT (3378830.310089834 8390253.166344227)
206839.0	POINT (3388115.286341992 8385353.237323768)
269080.0	POINT (3369612.043244784 8375558.940383867)
151863.0	POINT (3368766.015114756 8393942.651213055)
314906.0	POINT (3365809.369439286 8368370.353800391)
301461.0	POINT (3359022.771362003 8370428.469992683)
318698.0	POINT (3362843.818204553 8367742.988076864)
165855.0	POINT (3366518.285352505 8391754.220880296)
300934.0	POINT (3369997.108495389 8370539.122595724)
354528.0	POINT (3378574.375448551 8362172.19347954)
92754.0	POINT (3381929.245896908 8403288.004159307)
70833.0	POINT (3355638.107565505 8406674.133316562)
141604.0	POINT (3361993.337294893 8395597.968472041)
139093.0	POINT (3365732.55899064 8395947.323545881)
194638.0	POINT (3378361.34333902 8387252.218839746)
128826.0	POINT (3358211.03495621 8397573.934208598)
57005.0	POINT (3374237.789976983 8408868.088505564)
229803.0	POINT (3391337.155068 8381719.506478895)
91982.0	POINT (3368381.245417401 8403380.875020785)
260943.0	POINT (3384018.921908421 8376883.220842904)
241056.0	POINT (3370021.698970904 8379994.02895168)
252519.0	POINT (3369675.495354536 8378124.662331488)
333396.0	POINT (3367563.586503003 8365429.334454245)
114862.0	POINT (3363239.002396871 8399773.512141563)
337928.0	POINT (3374871.374666081 8364778.342479206)
177418.0	POINT (3376243.345311339 8389992.751692969)
325728.0	POINT (3365089.132333854 8366703.407594882)
313808.0	POINT (3383422.353232062 8368595.116387025)
83678.0	POINT (3366163.927527778 8404704.659307394)
325127.0	POINT (3368711.468564267 8366730.004842593)
293517.0	POINT (3392735.197584031 8371760.61384372)
241686.0	POINT (3369333.744517802 8379907.432615973)
281309.0	POINT (3382251.736780812 8373669.875661594)
235429.0	POINT (3380604.842960621 8380835.620684926)
353862.0	POINT (3375702.23928922 8362275.200729338)
103382.0	POINT (3361802.365958846 8401609.36710407)
140399.0	POINT (3368894.585063461 8395727.265123241)
64188.0	POINT (3391849.224725649 8407730.512391349)
135193.0	POINT (3357964.644224679 8396559.783975851)
326572.0	POINT (3385780.823189608 8366593.949205145)
319584.0	POINT (3387689.093599011 8367714.360434735)
159466.0	POINT (3364581.995053599 8392758.487069296)
69806.0	POINT (3380358.711748218 8406842.712271161)
93884.0	POINT (3367474.111402868 8403018.751595858)
305477.0	POINT (3378418.003991354 8369830.629392237)
136738.0	POINT (3384982.970840138 8396399.76819708)
313506.0	POINT (3353257.66863966 8368547.27158023)
205395.0	POINT (3371098.67547025 8385533.742655717)
327752.0	POINT (3376379.155090108 8366386.464440741)
73672.0	POINT (3384699.107040302 8406291.623294992)
340026.0	POINT (3393544.620570431 8364434.128990109)
134645.0	POINT (3366776.400386391 8396712.658048864)
345599.0	POINT (3377491.236803133 8363563.390025445)
270553.0	POINT (3389501.719303801 8375357.449174712)
338133.0	POINT (3395371.014943324 8364790.644096224)
202281.0	POINT (3378179.191256235 8386084.969216203)
167766.0	POINT (3366570.975873123 8391483.887580309)
329448.0	POINT (3354942.992953699 8366080.518945041)
305927.0	POINT (3359686.797445657 8369782.676167576)
338566.0	POINT (3374887.139955006 8364669.66713957)
113094.0	POINT (3377550.662798598 8400110.060984964)
323908.0	POINT (3374254.091547556 8367003.734948378)
309734.0	POINT (3358235.982878611 8369168.387995295)
336489.0	POINT (3358302.617501286 8365000.607622767)
148033.0	POINT (3367887.561476095 8394576.941582216)
332269.0	POINT (3382255.916104114 8365709.713162892)
231693.0	POINT (3389176.968322539 8381452.981364793)
353316.0	POINT (3384795.272809189 8362320.772631005)
329109.0	POINT (3384681.36271347 8366206.943241286)
321455.0	POINT (3383771.58194446 8367385.170480655)
235520.0	POINT (3389712.533194366 8380841.27368613)
248822.0	POINT (3382259.050593809 8378817.293968215)
142940.0	POINT (3368229.900447095 8395387.250842821)
337754.0	POINT (3357454.21750913 8364721.296843885)
221276.0	POINT (3366688.756202448 8383085.307763414)
130940.0	POINT (3378510.534377366 8397241.498425111)
228512.0	POINT (3389673.322751638 8381939.517241506)
342157.0	POINT (3351862.978387642 8364031.196669233)
341002.0	POINT (3363697.750018429 8364298.28805308)
149948.0	POINT (3368314.513078478 8394287.487891397)
315485.0	POINT (3360006.284384233 8368241.772731883)
193874.0	POINT (3365575.972953991 8387355.479894507)
314184.0	POINT (3357296.767978325 8368505.58803246)
197258.0	POINT (3385474.391633933 8386894.896939964)
79258.0	POINT (3369989.144231474 8405354.819541441)
92705.0	POINT (3376985.634551864 8403280.040781626)
207239.0	POINT (3364418.049162214 8385238.644806887)
187008.0	POINT (3379723.417458909 8388429.2388454)
346905.0	POINT (3380719.502036138 8363335.198082885)
135867.0	POINT (3361633.62158515 8396421.241864372)
311009.0	POINT (3358345.517572877 8369016.550440989)
191668.0	POINT (3399807.348400464 8387764.02061671)
58303.0	POINT (3376602.135499705 8408673.789407153)
96660.0	POINT (3390345.743682995 8402693.414149694)
78570.0	POINT (3364887.572978023 8405478.495031459)
324531.0	POINT (3372819.629847104 8366832.074665721)
297332.0	POINT (3392062.873912513 8371132.318308699)
368553.0	POINT (3379730.984957894 8359997.313119604)
127632.0	POINT (3366192.308487616 8397745.540436344)
189785.0	POINT (3402644.773261267 8388100.937313855)
143903.0	POINT (3400854.971530825 8395233.054749772)
127340.0	POINT (3400762.576353467 8397836.798294814)
351546.0	POINT (3398951.40823826 8362717.121380514)
221587.0	POINT (3397807.445213065 8383020.875358169)
137499.0	POINT (3397414.026080331 8396241.123739716)
288461.0	POINT (3396729.046139682 8372572.203474382)
141316.0	POINT (3396890.570219886 8395641.593314946)
342601.0	POINT (3396187.345281863 8364110.636357893)
274443.0	POINT (3396364.696310857 8374813.449436406)
199899.0	POINT (3394831.473884 8386471.653929919)
325368.0	POINT (3392858.147635035 8366730.233690157)
157220.0	POINT (3394865.499554654 8393181.475612761)
314558.0	POINT (3394718.948869914 8368475.147721209)
309460.0	POINT (3394528.102623579 8369259.729840999)
302450.0	POINT (3394189.115961119 8370414.952112093)
239384.0	POINT (3393917.977036617 8380250.016688168)
206898.0	POINT (3393996.577703052 8385396.098446238)
194156.0	POINT (3393825.14568723 8387402.891767042)
165494.0	POINT (3394166.460530047 8391916.566954119)
175046.0	POINT (3393780.617890912 8390395.206493258)
259760.0	POINT (3393143.870403575 8377054.763156058)
249570.0	POINT (3393348.698266634 8378657.450122097)
242558.0	POINT (3392828.83624463 8379771.989105163)
253386.0	POINT (3392674.617416954 8378074.550626075)
206888.0	POINT (3392995.81548082 8385371.655827671)
322815.0	POINT (3392342.105875316 8367164.75973969)
262299.0	POINT (3392254.427672137 8376677.449859801)
250834.0	POINT (3392352.388824034 8378442.110420313)
182674.0	POINT (3392202.161211986 8389151.182358075)
266113.0	POINT (3391385.022449041 8376115.954646399)
251465.0	POINT (3391770.159723355 8378336.898573088)
275652.0	POINT (3389813.19123904 8374531.570284195)
217069.0	POINT (3391948.069264498 8383792.41160202)
282024.0	POINT (3389990.803690727 8373611.930288745)
95384.0	POINT (3390155.513000048 8402822.854313944)
73085.0	POINT (3389674.999223169 8406353.861993166)
287103.0	POINT (3388343.773960568 8372739.008046147)
270532.0	POINT (3387439.087138062 8375389.550660561)
241885.0	POINT (3389245.461835994 8379878.567396807)
158419.0	POINT (3387338.558958706 8392981.669917399)
234847.0	POINT (3386150.798404742 8380952.298270945)
230394.0	POINT (3386718.037556193 8381641.620822525)
214459.0	POINT (3385749.504007471 8384167.430779285)
162219.0	POINT (3385123.160061257 8392400.971155632)
247572.0	POINT (3384631.268942614 8378990.462046101)
339931.0	POINT (3384021.238133066 8364458.502297353)
134173.0	POINT (3383363.339942478 8396739.553125639)
262227.0	POINT (3384979.698948796 8376628.622491441)
166642.0	POINT (3381481.152964376 8391665.112199003)
220148.0	POINT (3381291.684218815 8383278.779519409)
194653.0	POINT (3379857.889177397 8387311.763061066)
157704.0	POINT (3379552.873772624 8393104.010109501)
69785.0	POINT (3378211.473908565 8406892.5283756)
329022.0	POINT (3376049.64939736 8366167.050234754)
135367.0	POINT (3375366.011446568 8396614.723088073)
270409.0	POINT (3375086.538554992 8375407.03072418)
143013.0	POINT (3375540.919324435 8395413.284267915)
298431.0	POINT (3374480.389667597 8370944.663758537)
157013.0	POINT (3374087.086774675 8393141.824761724)
242986.0	POINT (3371895.206000955 8379621.005829702)
329570.0	POINT (3367103.379471788 8366063.117067299)
104706.0	POINT (3366868.363688652 8401343.069888832)
320643.0	POINT (3366224.322013944 8367438.171953253)
75389.0	POINT (3365305.398820058 8405955.414800132)
314267.0	POINT (3365600.692693701 8368480.240581147)
311050.0	POINT (3362446.95933295 8368954.073486418)
215519.0	POINT (3364328.112030531 8383992.906938594)
200872.0	POINT (3364710.646065157 8386267.197415469)
107852.0	POINT (3362944.04539827 8400915.760224702)
331428.0	POINT (3361813.378206077 8365721.592984338)
130764.0	POINT (3360886.821556408 8397222.498913031)
353705.0	POINT (3360015.611209846 8362291.936406688)
321211.0	POINT (3359310.981575696 8367332.290815498)
308473.0	POINT (3359534.289743269 8369416.821027355)
325685.0	POINT (3360789.973599418 8366710.056897821)
329460.0	POINT (3356154.630002786 8366107.211129501)
272446.0	POINT (3387689.093593446 8375052.315157769)
341859.0	POINT (3385738.648164124 8364166.75041136)
305534.0	POINT (3384127.521318588 8369852.346932629)
230306.0	POINT (3377926.651892818 8381647.397503639)
98507.0	POINT (3383912.145032089 8402363.27131577)
328291.0	POINT (3366626.899779672 8366297.811450491)
99603.0	POINT (3366163.532744336 8402124.608423112)
105942.0	POINT (3362989.446362409 8401200.572792899)
319966.0	POINT (3362229.859230739 8367560.657230573)
147995.0	POINT (3364083.249415046 8394615.635199793)
260376.0	POINT (3391067.99474726 8376924.780473681)
243804.0	POINT (3389991.899764697 8379559.919163795)
213210.0	POINT (3388202.406734334 8384417.224383638)
325300.0	POINT (3385978.708913187 8366741.962597458)
346947.0	POINT (3384964.114220085 8363352.921476084)
179417.0	POINT (3385061.570749599 8389635.066961139)
175592.0	POINT (3384724.589062489 8390220.023955261)
144379.0	POINT (3384771.754139994 8395202.794423509)
294710.0	POINT (3384610.268843502 8371521.044049035)
135450.0	POINT (3383648.856068646 8396548.95001512)
197861.0	POINT (3382173.457037338 8386723.96553284)
188308.0	POINT (3382368.143694785 8388269.78214886)
127136.0	POINT (3380327.428845102 8397880.081557887)
241784.0	POINT (3379104.256224727 8379896.330595226)
267236.0	POINT (3376331.61053559 8375873.748134419)
81866.0	POINT (3376018.123717567 8405004.182412729)
324556.0	POINT (3375372.826893337 8366868.533725029)
127724.0	POINT (3375471.112363439 8397785.165082823)
285688.0	POINT (3374231.802112706 8372971.927762576)
275499.0	POINT (3374531.808140394 8374573.92705569)
104755.0	POINT (3371743.811493476 8401410.321090018)
194567.0	POINT (3371228.857291786 8387292.391466073)
107279.0	POINT (3369282.537552037 8400971.413072778)
163311.0	POINT (3366948.383700858 8392143.156944269)
121917.0	POINT (3368024.081840568 8398678.783282626)
77293.0	POINT (3364586.532647551 8405654.593942156)
280722.0	POINT (3387231.169045937 8373805.152913768)
311031.0	POINT (3360512.031094805 8368964.693494191)
355606.0	POINT (3359037.804814331 8362006.064930512)
130694.0	POINT (3353944.680071959 8397234.648723986)
249612.0	POINT (3397554.247561839 8378673.51935585)
285213.0	POINT (3390418.253280852 8373039.091573811)
73091.0	POINT (3390308.340334089 8406394.240549201)
262251.0	POINT (3387448.358749207 8376634.965192703)
273595.0	POINT (3375259.281012727 8374828.893778978)
161582.0	POINT (3385164.489303513 8392501.226273084)
155204.0	POINT (3384371.713000371 8393504.338301778)
334798.0	POINT (3380351.138883634 8365268.375529676)
346255.0	POINT (3379436.283203754 8363493.006104335)
295272.0	POINT (3377086.033856645 8371494.675923315)
157050.0	POINT (3377790.686233366 8393195.210483555)
320097.0	POINT (3375342.535501794 8367541.799199909)
232195.0	POINT (3375716.859779633 8381392.323130645)
334110.0	POINT (3375257.054622912 8365355.93922673)
57650.0	POINT (3375001.075453832 8408737.13306674)
207324.0	POINT (3372929.364070425 8385282.774261695)
178023.0	POINT (3373057.381484837 8389901.590952082)
103488.0	POINT (3372381.004258777 8401529.683654446)
113008.0	POINT (3368969.729782907 8400089.667810429)
105352.0	POINT (3367770.51990744 8401290.635962291)
353780.0	POINT (3367552.588927681 8362277.659693647)
129561.0	POINT (3367988.409843702 8397470.836801114)
60751.0	POINT (3366599.737823919 8408245.384981271)
161394.0	POINT (3366280.644822756 8392499.274045356)
148830.0	POINT (3383941.768339708 8394427.335516442)
202761.0	POINT (3362503.180562727 8385942.745459841)
205308.0	POINT (3362420.195622675 8385551.299855489)
352444.0	POINT (3361295.731441939 8362447.343811324)
106339.0	POINT (3402712.130124798 8401148.061029358)
250885.0	POINT (3397434.814705806 8378499.147389725)
236779.0	POINT (3388213.719399475 8380654.059680162)
208116.0	POINT (3388429.477701072 8385187.319431196)
80699.0	POINT (3386751.545669138 8405144.617726821)
63381.0	POINT (3374780.064252632 8407846.302248472)
139269.0	POINT (3383343.302434135 8395927.296374217)
325835.0	POINT (3375835.501321066 8366696.426675492)
129690.0	POINT (3380920.990314473 8397496.256439462)
102925.0	POINT (3379863.852829686 8401700.174141504)
230310.0	POINT (3378277.784491334 8381716.66854731)
114350.0	POINT (3375720.71032082 8399899.048808429)
295830.0	POINT (3369212.830667263 8371395.878251996)
133546.0	POINT (3384317.321907551 8396907.933742225)
165215.0	POINT (3366244.628648289 8391860.683481012)
191614.0	POINT (3394412.099966336 8387800.492828033)
204688.0	POINT (3364074.621386405 8385665.148639184)
143524.0	POINT (3362971.26958162 8395260.354499018)
116141.0	POINT (3363745.194485593 8399579.046610696)
142240.0	POINT (3361920.559016314 8395456.224378558)
303700.0	POINT (3391792.372169645 8370186.695964486)
247003.0	POINT (3391442.916966612 8379022.478560744)
236152.0	POINT (3389255.480590166 8380804.531154461)
158385.0	POINT (3383950.628180056 8392926.461790517)
296515.0	POINT (3374012.502715843 8371275.10969624)
250024.0	POINT (3374976.529506112 8378599.72958497)
169748.0	POINT (3373617.318523527 8391120.125293188)
200291.0	POINT (3370301.110892795 8386396.093252902)
100898.0	POINT (3368191.049944808 8401959.667209588)
169695.0	POINT (3368343.001049742 8391173.49636725)
111031.0	POINT (3362311.880555883 8400362.905059217)
107156.0	POINT (3357064.110242567 8400953.59899231)
95795.0	POINT (3367521.463207687 8402737.447676338)
261080.0	POINT (3397711.898937145 8376916.66205188)
141203.0	POINT (3385600.505485052 8395695.65271249)
327203.0	POINT (3385201.224735475 8366515.013169277)
150109.0	POINT (3384379.786301726 8394219.467400961)
344300.0	POINT (3375000.54690889 8363739.63495995)
222003.0	POINT (3375725.869366961 8383011.066109926)
283139.0	POINT (3374157.218053874 8373400.075575702)
157596.0	POINT (3368674.196349721 8393059.850404318)
102811.0	POINT (3368379.54723857 8401705.123412719)
167183.0	POINT (3371950.865746351 8391587.13530051)
92594.0	POINT (3365900.072560386 8403315.431612706)
214271.0	POINT (3366884.381761877 8384180.287552105)
323816.0	POINT (3364988.844548938 8366981.176269985)
208518.0	POINT (3364955.548944902 8385091.682524667)
110400.0	POINT (3362887.232805963 8400437.009402391)
321810.0	POINT (3355529.612250193 8367294.48089968)
229860.0	POINT (3396995.00320868 8381724.133100381)
64752.0	POINT (3384544.232685541 8407623.987296393)
295889.0	POINT (3375173.127385635 8371340.939134465)
192648.0	POINT (3370402.411629417 8387587.375280324)
171018.0	POINT (3373249.66122565 8390967.937641453)
334695.0	POINT (3370011.767569137 8365264.388944886)
240411.0	POINT (3369263.613238601 8380076.18539004)
209798.0	POINT (3365553.407936611 8384820.728490418)
109353.0	POINT (3385623.904842018 8400622.487615729)
121393.0	POINT (3379326.895206314 8398736.082539046)
232851.0	POINT (3377595.00883245 8381296.893688325)
175513.0	POINT (3376870.86543703 8390281.198711332)
134713.0	POINT (3373618.878109593 8396660.766640464)
59044.0	POINT (3387011.923527708 8408555.169273054)
167230.0	POINT (3376583.03225132 8391571.073556466)
336031.0	POINT (3376178.354654905 8365055.974983294)
160296.0	POINT (3383939.974904787 8392656.922170687)
